"","X","Y","Numero","Nom","MoyenTrans","Altitude","NumeroComm","NomCommune","y_Coord_Es","x_Coord_No","WGSlong","WGSlat"
"507",568153,124483,8580900,"Fenalet-sur-Bex, Grande Salle","Bus",678,5402,"Bex",568153,124483,7.02551863972135,46.2710133753885
"508",533916,155821,8595148,"Crissier, Chisaz","Bus",450,5583,"Crissier",533916,155821,6.57696069056334,46.5504085884805
"509",558367,145541,8579209,"Blonay, Planaz","Bus",580,5881,"Blonay",558367,145541,6.89669232753445,46.4599040007825
"510",539410,152438,8593835,"Lausanne, Jaman","Bus",554,5586,"Lausanne",539410,152438,6.6490362842381,46.5204980535976
"511",538798,152258,8592074,"Lausanne, Mon Repos","Bus",507,5586,"Lausanne",538798,152258,6.64108517226228,46.5188232637001
"512",527082,152278,8570070,"Marcelin (Morges)","Bus",428,5642,"Morges",527082,152278,6.48841918641408,46.5178296962208
"513",553200,146900,8579158,"Corseaux, coll?ge","Bus",420,5883,"Corseaux",553200,146900,6.82929771921596,46.4717878243256
"514",557963,144954,8593913,"Chailly-Montreux, bourg","Bus",482,5886,"Montreux",557963,144954,6.89148682364702,46.4545984858319
"515",531075,161300,8501299,"Penthaz, village","Bus",482,5496,"Penthaz",531075,161300,6.53910086893566,46.599405538444
"516",559956,142403,8593936,"Montreux, midi","Bus",427,5886,"Montreux",559956,142403,6.91764718101357,46.4317731818162
"517",572240,130755,8530050,"Lac-Noir TLNC","Telepherique",1719,5409,"Ollon",572240,130755,7.07816064430517,46.3276142973852
"518",539205,153810,8579238,"Lausanne, Sallaz","Metro",607,5586,"Lausanne",539205,153810,6.64618438715012,46.5328208062672
"519",549476,166047,8588154,"Syens, Clos du Ch?teau","Bus",591,5688,"Syens",549476,166047,6.77871687295758,46.6437498333549
"520",504025,138750,8501968,"Grens, village","Bus",499,5722,"Grens",504025,138750,6.19080440980584,46.3932443316883
"521",536754,180985,8579299,"Treycovagnes, Champ-Muraz","Bus",475,5931,"Treycovagnes",536754,180985,6.61050029099871,46.7770336464987
"522",515500,154625,8570119,"Bi?re, gare","Bus",692,5425,"Bi?re",515500,154625,6.33707973296953,46.5375787296433
"523",569533,191812,8583514,"Avenches, Bibracte","Bus",448,5451,"Avenches",569533,191812,7.03897199522157,46.8767302075037
"524",537416,171661,8570195,"Penth?r?az, Champ-de-Vaud","Bus",604,5531,"Penth?r?az",537416,171661,6.62044073497324,46.6932269576545
"525",537305,152534,8592122,"Lausanne, Tivoli","Bus",477,5586,"Lausanne",537305,152534,6.62159314560243,46.5211677761067
"526",561245,137327,8595183,"Villeneuve VD, centre comm.","Bus",376,5414,"Villeneuve (VD)",561245,137327,6.93484108055264,46.3861880775119
"527",543404,165063,8570217,"Villars-Tiercelin, M. Villars","Bus",745,5804,"Jorat-Menthue",543404,165063,6.69953281568648,46.6344117587298
"528",533042,157804,8588848,"Villars-Ste-Croix, Le Sansy","Bus",506,5651,"Villars-Sainte-Croix",533042,157804,6.56527769147298,46.5681588503023
"529",537034,152301,8592097,"Lausanne, Pont Marc Dufour","Bus",451,5586,"Lausanne",537034,152301,6.61809346987636,46.5190464826408
"530",559789,142529,8593930,"Montreux, La Corsaz","Bus",408,5886,"Montreux",559789,142529,6.91546357515289,46.4328966123733
"531",570701,123688,8570648,"Bex, Les V?neresses","Bus",768,5402,"Bex",570701,123688,7.05862061434826,46.2639777754136
"532",542340,169510,8501176,"Fey","CheminFer",647,5522,"Fey",542340,169510,6.68508090726061,46.6743220852267
"533",539981,180090,8507659,"Yverdon-les-Bains, Cond?mines","Bus",446,5938,"Yverdon-les-Bains",539981,180090,6.65286876347477,46.769281611317
"534",539044,180519,8595070,"Yverdon-les-Bains, Valentin","Bus",435,5938,"Yverdon-les-Bains",539044,180519,6.64054528171648,46.7730554105482
"535",537759,181708,8594061,"Yverdon-les-Bains, Blancherie","Bus",433,5938,"Yverdon-les-Bains",537759,181708,6.62356038493896,46.7836316190591
"536",537902,182090,8594047,"Yverdon-les-Bains, St Georges","Bus",434,5938,"Yverdon-les-Bains",537902,182090,6.62538106568866,46.7870810283411
"537",539379,179769,8594027,"Yverdon, Parc Scientifique","Bus",436,5938,"Yverdon-les-Bains",539379,179769,6.64503041486831,46.766339736475
"538",530041,162466,8570130,"Penthalaz, poste","Bus",453,5495,"Penthalaz",530041,162466,6.52543032306947,46.6097862549903
"539",541782,150897,8593859,"Lutry, F?nix","Bus",427,5606,"Lutry",541782,150897,6.68013998629679,46.5068469336415
"540",507311,146471,8501850,"Bassins, Tillette","Bus",746,5703,"Bassins",507311,146471,6.23197724474214,46.4631532182121
"541",570343,132948,8570635,"La Forclaz VD, Le Bouillet","Bus",1158,5410,"Ormont-Dessous",570343,132948,7.05338782955458,46.3472603926508
"542",541540,187720,8507658,"Bonvillars, village","Bus",467,5551,"Bonvillars",541540,187720,6.67230241486048,46.8380518160822
"543",535782,172779,8570199,"Corcelles-sur-Chav., route de Chavornay","Bus",557,5751,"Corcelles-sur-Chavornay",535782,172779,6.59892372771375,46.7031281246328
"544",551212,166853,8504903,"Chavannes-sur-Moudon, La Croix","Bus",616,5665,"Chavannes-sur-Moudon",551212,166853,6.80130515954824,46.651129046032
"545",539260,184178,8504557,"Grandson LNM","Bateau",430,5561,"Grandson",539260,184178,6.64288737880483,46.8059876673654
"546",539293,154975,8592018,"Lausanne, Cigale","Bus",676,5586,"Lausanne",539293,154975,6.64717822370794,46.5433081315159
"547",532647,180013,8570242,"Mathod, Moulin de Mathod","Bus",447,5919,"Mathod",532647,180013,6.55687101793575,46.7678881681986
"548",554774,145602,8593981,"Vevey, Beau-S?jour","Bus",383,5890,"Vevey",554774,145602,6.84991729755712,46.4602199172298
"549",570500,127200,8579114,"Villars-sur-Ollon, gare","Bus",1253,5409,"Ollon",570500,127200,7.05579145183439,46.2955611536935
"550",524380,172725,8570227,"Premier, crois?e de Forel","Bus",807,5759,"Premier",524380,172725,6.44985486587609,46.7014476390762
"551",533530,154756,8515355,"Renens VD Ouest (bif)","CheminFer",414,5635,"Ecublens (VD)",533530,154756,6.57208134733095,46.5407906316674
"552",537069,189688,8570269,"Mauborget, village","Bus",1183,5562,"Mauborget",537069,189688,6.61342626452146,46.8553459835236
"553",535587,154532,8592178,"Prilly, ?glise","Bus",477,5589,"Prilly",535587,154532,6.59892718504662,46.5389768720263
"554",574261,127130,8530041,"Les Chaux TVG","Telepherique",1774,5409,"Ollon",574261,127130,7.10460426148597,46.2950859690212
"555",576183,131154,8501705,"Les Diablerets, Les Mazots","Bus",1702,5409,"Ollon",576183,131154,7.12934133918137,46.331354849101
"556",520556,171830,8570230,"Vaulion, Le Moulin","Bus",917,5765,"Vaulion",520556,171830,6.40001409253484,46.6929530419626
"557",558749,147025,8530261,"Bois-de-Chexbres","CheminFer",800,5881,"Blonay",558749,147025,6.90153253535501,46.4732768021724
"558",531412,174811,8501194,"Les Granges (Orbe)","Bus_CheminFer",445,5757,"Orbe",531412,174811,6.54148273555161,46.720970882348
"559",541241,155021,8591970,"Epalinges, Pr?-d'Yverdon","Bus",765,5584,"Epalinges",541241,155021,6.67256749010442,46.5438957802044
"560",540717,181513,8504144,"Yverdon-Champ Pittet","CheminFer",435,5938,"Yverdon-les-Bains",540717,181513,6.66231954614458,46.7821473585888
"561",539634,180795,8570288,"Yverdon, 4 Marronniers","Bus",435,5938,"Yverdon-les-Bains",539634,180795,6.64823318378809,46.775591730097
"562",551792,167562,8577650,"Chavannes-sur-Moudon, village","Bus",688,5665,"Chavannes-sur-Moudon",551792,167562,6.80880720987489,46.6575487903693
"563",539332,151221,8592172,"Pully, C.-F. Ramuz","Bus",418,5590,"Pully",539332,151221,6.64817961414294,46.5095438940863
"564",570534,127277,8501495,"Villars-sur-Ollon","CheminFer",1253,5409,"Ollon",570534,127277,7.05622782214408,46.2962552978754
"565",519117,149675,8501865,"Aubonne, Bougy-St-Martin","Bus",534,5422,"Aubonne",519117,149675,6.38509209020894,46.4935014050362
"566",530406,158733,8501116,"Vufflens-la-Ville","CheminFer",406,5503,"Vufflens-la-Ville",530406,158733,6.53075815457868,46.5762461328781
"567",520275,148725,8501868,"Aubonne, La Levette","Bus",450,5422,"Aubonne",520275,148725,6.40033760028298,46.4850951541811
"568",533366,155843,8593817,"Crissier, Feleire","Bus",434,5583,"Crissier",533366,155843,6.56978659324767,46.5505519353316
"569",519740,175985,8579909,"Vallorbe, Le Creux","Bus",808,5764,"Vallorbe",519740,175985,6.38862039469738,46.7302283294656
"570",528725,162750,8570109,"Cossonay-Ville, centre","Bus",568,5477,"Cossonay",528725,162750,6.50820962173464,46.61220177879
"571",507916,138418,8588672,"Prangins, Pont de la Redoute","Bus",418,5725,"Prangins",507916,138418,6.24145149920823,46.390803360619
"572",553950,146356,8594640,"Vevey, Gutenberg","Bus",385,5890,"Vevey",553950,146356,6.83911649361575,46.466946309954
"573",527450,153825,8570098,"Echichens, Haute-Pierre","Bus",483,5634,"Echichens",527450,153825,6.49297131037816,46.5317848591577
"574",532168,158898,8588852,"Mex VD, poste","Bus",560,5489,"Mex (VD)",532168,158898,6.55371782428551,46.5779113349381
"575",507483,137715,8501030,"Nyon","CheminFer",406,5724,"Nyon",507483,137715,6.23596302507236,46.3844206301488
"576",547800,148387,8570562,"Epesses, Chapotannaz","Bus",501,5607,"Puidoux",547800,148387,6.75882498758824,46.4847649238768
"577",516600,146417,8570039,"Perroy, Couronnette","Bus",385,5860,"Perroy",516600,146417,6.35289811668585,46.4638878415224
"578",530547,175202,8501191,"Orbe","Bus_CheminFer",473,5757,"Orbe",530547,175202,6.53011003214275,46.7243983750861
"579",560235,143210,8501384,"Sonzier","CheminFer",664,5886,"Montreux",560235,143210,6.92120776528161,46.4390490912964
"580",540180,180426,8594052,"Yverdon-les-Bains, Mont-Riant","Bus",474,5938,"Yverdon-les-Bains",540180,180426,6.6554299955096,46.7723218189093
"581",570437,193810,8583520,"Avenches, route du Lac","Bus",436,5451,"Avenches",570437,193810,7.05070089247562,46.8947433824827
"582",560079,136750,8570584,"Rennaz, motel","Bus",377,5412,"Rennaz",560079,136750,6.9197336819076,46.380929380431
"583",568095,192876,8570515,"Avenches, Haras F?d?ral","Bus",435,5451,"Avenches",568095,192876,7.02003425328279,46.8862336522641
"584",530189,182380,8504295,"Baulmes","CheminFer",631,5745,"Baulmes",530189,182380,6.5243333932502,46.7889259605169
"585",566462,134333,8501486,"Berneuse (Leysin)","Telepherique",2033,5407,"Leysin",566462,134333,7.00287409907824,46.3595365612478
"586",538800,154206,8592016,"Lausanne, Chocolati?re","Bus",659,5586,"Lausanne",538800,154206,6.64085317093196,46.5363459725285
"587",550722,147009,8501127,"St-Saphorin","Bus_CheminFer",376,5610,"Saint-Saphorin (Lavaux)",550722,147009,6.79702379219458,46.4725906756612
"588",522809,176318,8579096,"Ballaigues, Jura-Rosaly","Bus",827,5744,"Ballaigues",522809,176318,6.42871058925467,46.7335858588289
"589",536670,153560,8501161,"Mont?tan","CheminFer",502,5586,"Lausanne",536670,153560,6.61317776888271,46.5303369878779
"590",532004,158875,8588853,"Mex VD, village","Bus",482,5489,"Mex (VD)",532004,158875,6.55158189622973,46.5776877961216
"591",551736,158476,8570437,"Vuibroye, Champacot","Bus",623,5805,"Oron",551736,158476,6.8090279739211,46.5758137243456
"592",542522,150282,8592160,"Lutry, Rive","Bus",378,5606,"Lutry",542522,150282,6.68985698125042,46.5013788081958
"593",506069,139349,8501053,"La Vuarpilli?re","CheminFer",463,5724,"Nyon",506069,139349,6.21725414150398,46.3989212817285
"594",535323,152691,8592114,"Lausanne, Sablons","Bus",394,5586,"Lausanne",535323,152691,6.59574363365061,46.5223914678842
"595",521039,166441,8570155,"Mont-la-Ville, Le Battoir","Bus",832,5491,"Mont-la-Ville",521039,166441,6.40725394113575,46.6445376680082
"596",528002,186960,8571786,"Ste-Croix, Col-des-Etroits","Bus",1153,5568,"Sainte-Croix",528002,186960,6.49497198662767,46.8298891219715
"597",529055,168716,8570162,"Pompaples, poste","Bus",490,5497,"Pompaples",529055,168716,6.51159701849554,46.665900575224
"598",532949,161452,8570067,"Bournens, Au Mont","Bus",575,5472,"Bournens",532949,161452,6.56353414810443,46.6009633620477
"599",557793,145392,8593908,"Blonay, Forchex","Bus",498,5881,"Blonay",557793,145392,6.88923428100161,46.4585277880767
"600",554992,146173,8595120,"Vevey, Palud","Bus",430,5890,"Vevey",554992,146173,6.85269946618583,46.4653709455226
"601",538494,152481,8592095,"Lausanne, Pont Bessi?res","Bus",509,5586,"Lausanne",538494,152481,6.63709420195752,46.5208013210714
"602",549259,161891,8504165,"Carrouge VD, centre","Bus",728,5782,"Carrouge (VD)",549259,161891,6.77634077760532,46.6063491899176
"603",533415,155074,8591939,"Crissier, Zinguerie","Bus",415,5583,"Crissier",533415,155074,6.57053637922756,46.5436396245493
"604",539206,150888,8592170,"Pully, Bourdonni?re","Bus",387,5590,"Pully",539206,150888,6.64658183299311,46.5065370824245
"605",524136,172952,8570228,"Premier, village","Bus",849,5759,"Premier",524136,172952,6.44662721896857,46.703461757504
"606",536673,180655,8507964,"Treycovagnes, village","Bus",451,5931,"Treycovagnes",536673,180655,6.60948541819159,46.7740576271357
"607",540422,152551,8588434,"Pully, La Rosiaz","Bus",422,5590,"Pully",540422,152551,6.6622090887105,46.5216053267391
"608",540775,152279,8588450,"Pully, Pr? Pariset","Bus",422,5590,"Pully",540775,152279,6.66684399012454,46.5191899608248
"609",582742,132086,8530869,"Cabane-des-Diabl. (Glacier)","Telepherique",2521,5411,"Ormont-Dessus",582742,132086,7.21448367687733,46.3399392147299
"610",541035,165064,8570208,"Poliez-le-Grand, La Sauveni?re","Bus",695,5540,"Montilliez",541035,165064,6.66859714983867,46.6342158747052
"611",541006,151079,8592189,"Pully, Moulins","Bus",400,5590,"Pully",541006,151079,6.67000724254948,46.5084161457408
"612",531390,153666,8515323,"Denges B (bif)","CheminFer",395,5632,"Denges",531390,153666,6.54434693951712,46.5307701016747
"613",535064,153838,8592223,"Renens VD, village","Bus",427,5591,"Renens (VD)",535064,153838,6.59220729072316,46.5326837509832
"614",534795,154107,8592221,"Renens VD, Sous l'Eglise","Bus",416,5591,"Renens (VD)",534795,154107,6.58866321962396,46.5350772747824
"615",535737,152885,8592216,"Renens VD, Malley-Ouest","Bus",425,5591,"Renens (VD)",535737,152885,6.60111163040602,46.5241763827087
"616",543348,176263,8579735,"Gossens, La Cernia","Bus",555,5913,"Donneloye",543348,176263,6.69742004809092,46.735152265713
"617",564508,143438,8501367,"Jaman","CheminFerCremaillere",1742,5886,"Montreux",564508,143438,6.97678998253509,46.4413398432039
"618",561018,134352,8591821,"Roche VD, mus?e","Bus",389,5413,"Roche (VD)",561018,134352,6.93213984658306,46.3594135217832
"619",514490,146370,8583530,"Rolle, d?chetterie","Bus",425,5861,"Rolle",514490,146370,6.32544154829722,46.4631991930798
"620",538770,165780,8501174,"Sur Roche","CheminFer",625,5518,"Echallens",538770,165780,6.63892462703265,46.640452612535
"621",560340,141801,8501301,"Territet","Bus_CheminFer",386,5886,"Montreux",560340,141801,6.92269453131223,46.4263807539264
"622",535810,155570,8501165,"Jouxtens-M?zery","CheminFer",555,5585,"Jouxtens-M?zery",535810,155570,6.60168975104355,46.5483351940181
"623",557525,173150,8570473,"Dompierre VD, village","Bus",713,5671,"Dompierre (VD)",557525,173150,6.88318856221563,46.708203700699
"624",559650,144340,8501376,"Chamby","CheminFer",736,5886,"Montreux",559650,144340,6.91349748255281,46.4491789670903
"625",535905,152888,8501209,"Lausanne, Malley","Metro",425,5586,"Lausanne",535905,152888,6.60330055400589,46.5242194735245
"626",558344,147092,8501283,"Tusinge","CheminFer",727,5881,"Blonay",558344,147092,6.89625341223045,46.4738544406879
"627",544121,171489,8580462,"Bercher, village","Bus",638,5512,"Bercher",544121,171489,6.70811459853746,46.6922748812024
"628",522133,156034,8519322,"Apples nord","CheminFer",642,5421,"Apples",522133,156034,6.42330092138705,46.5510570548457
"629",533594,154023,8591933,"Chavannes-pr?s-Renens, Planta","Bus",410,5627,"Chavannes-pr?s-Renens",533594,154023,6.57302103965212,46.5342036131592
"630",547178,183534,8504130,"Yvonand","CheminFer",434,5939,"Yvonand",547178,183534,6.74668909710782,46.800869919459
"631",560849,142039,8501362,"Valmont","CheminFerCremaillere",637,5886,"Montreux",560849,142039,6.92929590246325,46.4285515718946
"632",518333,174023,8501103,"Vallorbe","Bus_CheminFer",807,5764,"Vallorbe",518333,174023,6.37056467288455,46.7124100131291
"633",518333,174023,8501102,"Vallorbe-Fronti?re","CheminFer",807,5764,"Vallorbe",518333,174023,6.37056467288455,46.7124100131291
"634",564950,128632,8501470,"Verchiez","CheminFer",565,5409,"Ollon",564950,128632,6.98365833196203,46.3081762189973
"635",553384,148022,8501255,"Mont-P?lerin","Funiculaire",806,5882,"Chardonne",553384,148022,6.83158031777452,46.4818934273216
"636",553720,146434,8515369,"Vevey Ouest (bif)","CheminFer",186,5890,"Vevey",553720,146434,6.83611446765257,46.4676321042161
"637",538900,191920,8507662,"La Combaz VD (Romairon)","Bus",1223,5571,"T?venon",538900,191920,6.63713547253286,46.8755931531879
"638",528665,162099,8583378,"Cossonay-Ville, Chien-Boeuf","Bus",568,5477,"Cossonay",528665,162099,6.50752728585216,46.6063396774891
"639",532443,184012,8504294,"Vuiteboeuf","CheminFer",589,5766,"Vuiteboeuf",532443,184012,6.55361009358622,46.8038379177792
"640",568663,133313,8570628,"Cergnat, Pied de Crettaz","Bus",1183,5410,"Ormont-Dessous",568663,133313,7.03154014505819,46.3504674708296
"641",532296,154574,8501142,"Lausanne-Triage Nord","CheminFer",400,5635,"Ecublens (VD)",532296,154574,6.55602198357446,46.5390298389194
"642",537925,153626,8592085,"Lausanne, Oiseaux","Bus",560,5586,"Lausanne",537925,153626,6.6295257079031,46.5310482234284
"643",568559,123144,8501488,"B?vieux","CheminFer",483,5402,"Bex",568559,123144,7.03087539633429,46.2589875410475
"644",537504,182918,8504291,"La Brinaz","CheminFer",441,5922,"Montagny-pr?s-Yverdon",537504,182918,6.62005598838503,46.7944916105244
"645",560310,141726,8501313,"Territet CGN","Bateau",373,5886,"Montreux",560310,141726,6.92231068720918,46.4257043222898
"646",520630,174535,8501104,"Le Day","Bus_CheminFer",787,5764,"Vallorbe",520630,174535,6.4005135840628,46.7172925387586
"647",566478,123573,8570640,"Le Chavalet","Bus",438,5402,"Bex",566478,123573,7.0038564069716,46.262746121599
"648",542582,150549,8501122,"Lutry","Bus_CheminFer",402,5606,"Lutry",542582,150549,6.69060541445475,46.5037856731374
"649",544347,175203,8507654,"Bioley-Magnoux, coll?ge","Bus",573,5903,"Bioley-Magnoux",544347,175203,6.71061855720213,46.7257015915762
"650",563448,129549,8519338,"Aigle [voie 11-16]","CheminFer",404,5401,"Aigle",563448,129549,6.96408959967164,46.3163450417666
"651",516635,155082,8519320,"Bi?re-Jonction","CheminFer",697,5425,"Bi?re",516635,155082,6.35179136475936,46.5418316620192
"652",517250,158475,8570115,"Mollens VD, Forchy","Bus",728,5431,"Mollens (VD)",517250,158475,6.35919972819192,46.5724271388149
"653",535560,163717,8507655,"Bioley-Orjulaz, chapelle","Bus",608,5513,"Bioley-Orjulaz",535560,163717,6.59729149387978,46.6215939240471
"654",516256,146392,8582676,"Mont-sur-Rolle, Bellefontaine","Bus",384,5859,"Mont-sur-Rolle",516256,146392,6.34842487300217,46.4636200760424
"655",556970,150156,8579184,"Mts-de-Corsier, Petit Hautigny","Bus",763,5884,"Corsier-sur-Vevey",556970,150156,6.878078837191,46.5013294754474
"656",528478,186120,8571787,"Ste-Croix, poste","Bus",1080,5568,"Sainte-Croix",528478,186120,6.50134174371518,46.8223848580944
"657",554343,145905,8519324,"Vevey [voie 6-7]","CheminFer",386,5890,"Vevey",554343,145905,6.8442771918426,46.4629162914547
"658",538837,153101,8592017,"Lausanne, CHUV","Metro",581,5586,"Lausanne",538837,153101,6.6414817755171,46.5264097295961
"659",552226,157885,8504017,"Ch?tillens","CheminFer",602,5805,"Oron",552226,157885,6.81548102472913,46.5705326812823
"660",560615,142630,8501308,"Glion-Coll?ge","CheminFerCremaillere",747,5886,"Montreux",560615,142630,6.92620152782423,46.433854169888
"661",543257,151205,8504003,"Bossi?re","CheminFer",524,5606,"Lutry",543257,151205,6.69931815710522,46.5097440601674
"662",562567,186323,8515351,"Payerne Est (bif)","CheminFer",448,5816,"Corcelles-pr?s-Payerne",562567,186323,6.94804446162878,46.8270001974424
"663",517386,147223,8501034,"Perroy","CheminFer",418,5860,"Perroy",517386,147223,6.36298548989512,46.4712349773103
"664",537954,152410,8519588,"Lausanne-Flon (m1)","Metro",486,5586,"Lausanne",537954,152410,6.63006698442872,46.5201128409671
"665",563620,144925,8501386,"Jor","CheminFer",1080,5886,"Montreux",563620,144925,6.96511822875268,46.4546684944968
"666",525839,152092,8501081,"Chigny","Bus_CheminFer",431,5628,"Chigny",525839,152092,6.47225274188919,46.5160201129818
"667",539020,166080,8501178,"Gr?saley","CheminFer",620,5518,"Echallens",539020,166080,6.64214983226385,46.6431740044988
"668",526301,174214,8501105,"Bretonni?res","Bus_CheminFer",673,5748,"Bretonni?res",526301,174214,6.47473151900186,46.7150558593462
"669",549854,166037,8504162,"Syens, Champ-du-Ch?ne","Bus",579,5688,"Syens",549854,166037,6.78365498739296,46.6436883639503
"670",560625,134274,8501304,"Roche VD","CheminFer",380,5413,"Roche (VD)",560625,134274,6.92704030756375,46.3586889501351
"671",537737,151291,8501183,"Jordils","Metro",396,5586,"Lausanne",537737,151291,6.62739003530451,46.5100271516016
"672",515331,146308,8501033,"Rolle","CheminFer",402,5861,"Rolle",515331,146308,6.33639981620273,46.4627482961378
"673",559912,190678,8577639,"Rueyres-les-Pr?s, bif.","Bus",496,2039,"Rueyres-les-Pr?s",559912,190678,6.91286694809793,46.8660194864925
"674",563266,186524,8504135,"Corcelles-Sud","CheminFer",451,5816,"Corcelles-pr?s-Payerne",563266,186524,6.95718908726638,46.8288471678167
"675",537875,152041,8501120,"Lausanne","Bus_CheminFer",447,5586,"Lausanne",537875,152041,6.62908715268308,46.5167863138562
"676",541538,152060,8593799,"Belmont-sur-Lausanne, Chapons","Bus",585,5581,"Belmont-sur-Lausanne",541538,152060,6.67681412723241,46.5172870745627
"677",547654,172711,8507963,"Thierrens, poste","Bus",773,5693,"Montanaire",547654,172711,6.7541607835716,46.7035534220179
"678",561560,142322,8501371,"Caux","CheminFerCremaillere",1054,5886,"Montreux",561560,142322,6.93852205530711,46.4311384092449
"679",531376,164952,8501146,"Daillens","CheminFer",444,5480,"Daillens",531376,164952,6.54248457067919,46.6322861501023
"680",513311,168096,8501152,"Le S?chey","CheminFer",1045,5873,"Le Lieu",513311,168096,6.30601274236604,46.658465482721
"681",538156,152715,8590442,"Lausanne, Riponne-M. B?jart","Metro",501,5586,"Lausanne",538156,152715,6.63265839682893,46.5228750446924
"682",521167,175799,8579094,"Ballaigues, Vers-chez-Barrat","Bus",869,5744,"Ballaigues",521167,175799,6.40731920903268,46.7287255245052
"683",548382,173469,8570371,"Thierrens, Carron","Bus",769,5693,"Montanaire",548382,173469,6.76359438224129,46.7104284687843
"684",569190,131825,8501472,"Exergillod","CheminFer",863,5409,"Ollon",569190,131825,7.03848479899357,46.3371065501974
"685",546755,148903,8501125,"Epesses","Bus_CheminFer",383,5613,"Bourg-en-Lavaux",546755,148903,6.74515704961756,46.4893242431307
"686",570305,134502,8501474,"Le S?pey","CheminFer",978,5410,"Ormont-Dessous",570305,134502,7.05279497517067,46.3612377345049
"687",514754,169212,8501100,"Le Pont","CheminFer",1008,5871,"L'Abbaye",514754,169212,6.32465652417921,46.668689250139
"688",535760,156520,8501167,"Le Lussex","CheminFer",592,5585,"Jouxtens-M?zery",535760,156520,6.60090564337457,46.5568757214002
"689",508990,164385,8501155,"Le Rocheray","CheminFer",1026,5872,"Le Chenit",508990,164385,6.25029997810771,46.6245119242508
"690",508110,163280,8501156,"Solliat-Golisse","CheminFer",1011,5872,"Le Chenit",508110,163280,6.23903199361937,46.6144525546399
"691",561225,180921,8570482,"Trey, Planche-?-Failly","Bus",529,5827,"Trey",561225,180921,6.93091486653723,46.7783312560222
"692",555962,146510,8501263,"Ch?teau-d'Hauteville","CheminFer",515,5888,"Saint-L?gier-La Chi?saz",555962,146510,6.86529492367184,46.4684668258641
"693",562785,130992,8587746,"Yvorne, Clos de l'Ombren","Bus",408,5415,"Yvorne",562785,130992,6.95536686907595,46.3292890761073
"694",521300,163406,8501099,"L'Isle","CheminFer",666,5486,"L'Isle",521300,163406,6.41118177210652,46.6172693133286
"695",538769,152528,8579237,"Lausanne, Ours","Metro",533,5586,"Lausanne",538769,152528,6.64067150948707,46.5212492996243
"696",505742,145993,8501063,"Arzier","CheminFer",842,5702,"Arzier-Le Muids",505742,145993,6.21165206536185,46.4586350030118
"697",499216,145270,8501055,"Les Pralies","CheminFer",1176,5727,"Saint-Cergue",499216,145270,6.12687399599432,46.4511825271038
"698",531000,153370,8515339,"Lausanne-Triage B","CheminFer",397,5586,"Lausanne",531000,153370,6.53930818616142,46.5280674908726
"699",570109,124490,8501491,"Les Posses","CheminFer",981,5402,"Bex",570109,124490,7.0508909429132,46.2711661091631
"700",531446,153673,8515340,"Lausanne-Triage C","CheminFer",396,5633,"Echandens",531446,153673,6.54507576331099,46.530838804356
"701",548129,148744,8504009,"Le Verney (embr)","CheminFer",608,5607,"Puidoux",548129,148744,6.76306939094331,46.4880017918184
"702",527100,161475,8570108,"Senarclens, village","Bus",586,5499,"Senarclens",527100,161475,6.48720065092019,46.6005580090942
"703",529847,153021,8515337,"Lonay B (bif)","CheminFer",391,5638,"Lonay",529847,153021,6.52433462775025,46.5248083996453
"704",536253,152971,8515561,"Malley (B)","CheminFer",438,2217,"Ponthaux",536253,152971,6.60782416949391,46.5249992940344
"705",571564,128238,8501497,"Col-de-Soud","CheminFer",1524,5409,"Ollon",571564,128238,7.06953629673827,46.3049443312695
"706",563416,129605,8501400,"Aigle","Bus_CheminFer",404,5401,"Aigle",563416,129605,6.96366976063147,46.3168470454965
"707",537484,152574,8592133,"Lausanne, Vigie","Metro",486,5586,"Lausanne",537484,152574,6.62392030026566,46.5215443192153
"708",571397,125213,8588193,"Gryon Bois-Gentil","CheminFer",1175,5405,"Gryon",571397,125213,7.06755428899122,46.2777258555333
"709",570790,124755,8501492,"Gryon","CheminFer",1131,5405,"Gryon",570790,124755,7.05970814271459,46.2735798317847
"710",551755,171262,8570360,"Bussy-sur-Moudon, La Cauderie","Bus",675,5663,"Bussy-sur-Moudon",551755,171262,6.8079353346958,46.6908284742658
"711",555426,157591,8583253,"Bussigny-sur-Oron, La Resse","Bus",780,5805,"Oron",555426,157591,6.85724811289068,46.5681089444609
"712",554279,145915,8501200,"Vevey","Bus_CheminFer",386,5890,"Vevey",554279,145915,6.84344308888137,46.4630018822919
"713",560730,140824,8501302,"Veytaux-Chillon","Bus_CheminFer",380,5891,"Veytaux",560730,140824,6.92785066970846,46.4176151661249
"714",528542,152844,8570091,"Morges, En Grassiaz","Bus",418,5642,"Morges",528542,152844,6.50735556483713,46.5230782643925
"715",578575,133226,8530038,"Les Diablerets TDI","Telepherique",1192,5411,"Ormont-Dessus",578575,133226,7.16030899009896,46.3500741801047
"716",522674,159792,8501087,"Mauraz","CheminFer",652,5494,"Pampigny",522674,159792,6.42972442172926,46.5849224098865
"717",522318,147595,8501042,"Etoy","CheminFer",406,5636,"Etoy",522318,147595,6.42713130303154,46.4751709695658
"718",502223,128400,8501014,"Mies","CheminFer",394,5723,"Mies",502223,128400,6.16955574003916,46.2998918319554
"719",567286,122253,8501487,"Bex-Place-du-March?","CheminFer",427,5402,"Bex",567286,122253,7.01442849071035,46.2509118956012
