"","X","Y","OBJECTID","RELI","B14BTOT","Count_","IPTA","WGSlong","WGSlat"
"27473",526700,172300,259020,52671723,17,2,0,6.48025522857864,46.6978837253283
"27474",570600,134700,324563,57061347,3,1,0,7.05661547614882,46.3630318262681
"27475",561700,187200,291793,56171872,6,0,0,6.93660843478342,46.8348396609721
"27476",565600,127500,160716,56561275,36,3,0,6.99217927974351,46.2980269381711
"27477",579900,133300,291801,57991333,3,1,0,7.1775184891925,46.3507808108599
"27478",546600,165500,259032,54661655,9,1,0,6.74121736232818,46.638605748462
"27479",573500,137500,160722,57351375,8,0,0,7.0941376794834,46.3883400293866
"27480",535700,174800,226264,53571748,38,1,0,6.59756834604184,46.7212990713464
"27481",577200,147800,29640,57721478,7,1,0,7.14173057238449,46.4811301452153
"27482",533100,160700,259037,53311607,18,1,0,6.56561391778109,46.5942142394721
"27483",561100,186200,324580,56111862,9,1,0,6.92882912112672,46.8258096905001
"27484",544600,153300,226267,54461533,8,0,0,6.71656428578996,46.5287015060508
"27485",548900,163700,193496,54891637,3,0,0,6.77145441964585,46.6225942262272
"27486",561000,176200,259039,56101762,3,0,0,6.92837071847696,46.7358515104737
"27487",505300,161400,291810,50531614,17,0,0,6.20274058892321,46.5971507166259
"27488",540600,152100,226271,54061521,9,3,0,6.66458662679697,46.5175643230673
"27489",570200,132900,259043,57021329,3,1,0,7.0515333415275,46.3468222792469
"27490",505300,146100,193503,50531461,57,1,0,6.20587749315984,46.4595351086023
"27491",538700,181400,324587,53871814,37,3,0,6.63592364180661,46.7809484144414
"27492",541700,181500,259047,54171815,3,0,0,6.67519288376127,46.7821171603678
"27493",508400,144200,259048,50841442,10,1,0,6.24660112964347,46.4428762626782
"27494",568700,196100,324591,56871961,12,1,0,7.02775042955582,46.9152627720337
"27495",538000,183600,160736,53801836,20,0,0,6.6264597505808,46.8006724987496
"27496",502000,141100,291822,50201411,9,0,0,6.1639844505307,46.4140885631528
"27497",549600,150100,324596,54961501,3,1,0,6.78207902724002,46.500311695562
"27498",525000,176000,226283,52501760,6,0,0,6.45742548063889,46.7309755351611
"27499",503700,141100,259057,50371411,9,0,0,6.18609192171574,46.4143347773003
"27500",522100,165100,324602,52211651,3,0,0,6.42133815816401,46.6326002346863
"27501",546900,154600,193521,54691546,4,0,0,6.74639097758447,46.540581723451
"27502",557500,147600,160757,55751476,38,0,0,6.88521779585658,46.4783711026083
"27503",540600,152300,291845,54061523,29,1,0,6.66456091984185,46.5193633563983
"27504",539000,157000,193542,53901570,10,0,0,6.64309090738945,46.5614966272836
"27505",552200,156000,259085,55221560,3,1,0,6.8153371819713,46.5535746744939
"27506",532900,151600,193544,53291516,36,0,0,6.56432724029448,46.5123394092888
"27507",561100,138400,291858,56111384,187,5,0,6.93286631841638,46.3958317905986
"27508",556400,175900,324631,55641759,7,1,0,6.86821597486581,46.732868061072
"27509",566300,121700,291861,56631217,3,0,0,7.00168302400551,46.2458887558701
"27510",550800,165200,193551,55081652,3,0,0,6.79610012179716,46.6362296893734
"27511",525400,176200,324635,52541762,6,0,0,6.46262552538932,46.7328193550059
"27512",575100,145700,226325,57511457,3,0,0,7.11449715213046,46.4621647607891
"27513",521500,148600,259097,52151486,17,1,0,6.41631076963982,46.4841154598928
"27514",529400,171600,226327,52941716,10,0,0,6.51566148267604,46.6918784237384
"27515",518200,161300,259100,51821613,25,1,0,6.37108918297497,46.5979541532349
"27516",514800,151900,259101,51481519,55,1,0,6.32845819859735,46.5129794257831
"27517",540500,156900,324644,54051569,33,0,0,6.66266511480645,46.5607322008854
"27518",539900,154200,193560,53991542,230,1,0,6.65519223636951,46.5363916779185
"27519",551200,158200,259103,55121582,6,0,0,6.80206530670853,46.5732921323311
"27520",547500,183100,193562,54751831,87,1,0,6.75095677763968,46.7969915216519
"27521",555700,155300,259106,55571553,9,0,0,6.86104175647856,46.5475188068045
"27522",538700,188700,226335,53871887,3,1,0,6.63494465915784,46.8466113070173
"27523",536400,153200,291878,53641532,97,2,0,6.60970834756867,46.5270731534505
"27524",533000,153300,193566,53301533,141,2,0,6.56538363980756,46.5276410018794
"27525",536700,151700,259110,53671517,26,1,0,6.61382357568711,46.5136089284207
"27526",531400,154300,259111,53141543,6,2,0,6.54438310331037,46.5364739660343
"27527",552400,148200,226343,55241482,7,0,0,6.81874840226205,46.4834254117175
"27528",556100,149900,193574,55611499,3,0,0,6.86676991725293,46.4989702012037
"27529",556300,144400,259117,55631444,94,2,0,6.86989435167614,46.4495086954735
"27530",558100,133100,324659,55811331,14,1,0,6.89433996380363,46.3479755529347
"27531",545600,148900,291889,54561489,38,3,0,6.73011512639991,46.4892044609667
"27532",555000,170000,324662,55501700,3,1,0,6.85047888097222,46.6797031329861
"27533",541100,156200,291891,54111562,40,1,0,6.67057888397272,46.5544886822533
"27534",540500,186300,324663,54051863,20,0,0,6.65885520782352,46.8251868701884
"27535",541900,151000,193580,54191510,17,3,0,6.68166431696658,46.5077836858611
"27536",516400,148700,160812,51641487,5,0,0,6.34988241018964,46.484397932274
"27537",537900,157400,193584,53791574,8,0,0,6.62869216763517,46.5649934683157
"27538",570400,134300,324669,57041343,6,2,0,7.05404219940874,46.3594248356506
"27539",538000,165100,226357,53801651,18,0,0,6.62896016030396,46.6342649458715
"27540",524100,148400,324671,52411484,3,1,0,6.45020038046484,46.4826160887027
"27541",517500,150100,226359,51751501,14,0,0,6.36395661173751,46.4971269708556
"27542",529800,178300,226362,52981783,3,0,0,6.51986480280867,46.7521862221468
"27543",554900,172000,324692,55491720,9,0,0,6.84897549884462,46.6976868977254
"27544",560400,138400,324693,56041384,147,2,0,6.92376530605262,46.395790849112
"27545",536000,154400,193610,53601544,37,3,0,6.60432907850382,46.5378291408668
"27546",508400,139500,226381,50841395,28,0,0,6.24752949247157,46.4006017360083
"27547",538100,165800,291924,53811658,15,3,0,6.63017182046428,46.640570767485
"27548",530400,167200,291928,53041672,21,0,0,6.52940010155747,46.6524058172982
"27549",534200,175300,226387,53421753,7,1,0,6.57787758363119,46.7256502594053
"27550",541200,187900,324701,54121879,17,0,0,6.6678225635631,46.8396409536851
"27551",557800,145200,226389,55781452,4,1,0,6.88934288813267,46.4568011123891
"27552",546200,174100,193620,54621741,3,1,0,6.73498642824003,46.7159320112381
"27553",532400,152000,259163,53241520,30,0,0,6.55775431057998,46.515887133966
"27554",516200,157900,324710,51621579,3,0,0,6.34560918922107,46.5671244482745
"27555",538500,166300,226398,53851663,26,1,0,6.63532893650233,46.6451052483258
"27556",527000,155500,291940,52701555,22,1,0,6.48684147668819,46.5468024501169
"27557",538000,181200,259170,53801812,19,1,0,6.62678499715787,46.7790846578915
"27558",555600,144500,193630,55561445,127,2,0,6.86077480291523,46.450362238724
"27559",567300,119100,193632,56731191,6,0,0,7.01483077286049,46.222549931403
"27560",573600,125800,291950,57361258,3,0,0,7.09610143622484,46.2830963039143
"27561",535800,186800,160866,53581868,10,1,0,6.59719324124209,46.8292476652483
"27562",529000,186000,291953,52901860,42,0,0,6.50820055718333,46.8213613596883
"27563",536400,160000,226414,53641600,22,2,0,6.60877112986745,46.5882397456044
"27564",518200,161200,259189,51821612,11,0,0,6.37110693726733,46.5970546794138
"27565",537900,160800,160880,53791608,3,0,0,6.62823422789559,46.5955768093583
"27566",549900,174900,324736,54991749,3,0,0,6.78328905949181,46.7234162782955
"27567",544700,152300,193654,54471523,3,0,0,6.71798727932151,46.5197145511734
"27568",540300,150900,160883,54031509,27,3,0,6.66083252303944,46.5067434440025
"27569",560000,180200,226426,56001802,25,0,0,6.91493810475289,46.7717732869232
"27570",567800,122400,291968,56781224,4,3,1,7.02108335753647,46.2522590208581
"27571",536400,159100,291970,53641591,37,2,0,6.60889529590259,46.5801441781491
"27572",559700,132300,226429,55971323,3,0,0,6.91519325024399,46.340877125639
"27573",554600,145900,259203,55461459,12,2,0,6.84762316359829,46.4628887722698
"27574",536100,157700,324745,53611577,4,1,0,6.60517569850128,46.5675224755204
"27575",560300,145100,259204,56031451,3,0,0,6.92189160752471,46.4560542955748
"27576",541800,164300,226434,54181643,9,0,0,6.67868348183021,46.6274106735622
"27577",506000,144100,324748,50601441,7,1,0,6.21539409964254,46.4416446064636
"27578",502900,131700,226435,50291317,7,1,0,6.17765298150166,46.3296716207526
"27579",529800,182300,291979,52981823,17,1,0,6.51925145888787,46.788165499525
"27580",520200,150700,324753,52021507,3,0,0,6.39902019773014,46.5028509950438
"27581",540100,154000,193672,54011540,34,2,0,6.65782514017499,46.5346105759677
"27582",546900,183000,160901,54691830,4,1,0,6.74310958911263,46.7960444570363
"27583",540000,155200,193673,54001552,113,2,0,6.65636577618489,46.5453957995399
"27584",543400,155000,324758,54341550,7,0,0,6.70071629290618,46.5438929617479
"27585",530700,175800,226445,53071758,38,1,0,6.53202089945237,46.7297932261867
"27586",518300,150500,226446,51831505,6,0,0,6.37430578655906,46.5008229462339
"27587",575500,145600,324768,57551456,3,0,0,7.11970945277238,46.4612799468275
"27588",543100,187700,160915,54311877,3,0,0,6.69275324400639,46.8380071027189
"27589",525700,185800,226458,52571858,4,2,1,6.46499174276698,46.8192023352131
"27590",499500,144700,193690,49951447,9,0,0,6.13069338605381,46.4460983791284
"27591",558800,174400,226462,55881744,6,1,0,6.89974905122567,46.7195277456921
"27592",534200,164500,193693,53421645,17,1,0,6.57942445322231,46.6285044937043
"27593",550200,158300,160922,55021583,9,0,0,6.78901059692444,46.5741179537242
"27594",571400,125000,324779,57141250,8,1,0,7.06760627130112,46.2758099424889
"27595",540900,151900,160925,54091519,50,1,0,6.66852129419026,46.5157918363798
"27596",532900,157700,292010,53291577,38,2,0,6.56344081288565,46.5672091384369
"27597",553400,157800,292013,55341578,12,0,0,6.83080244967616,46.569850897421
"27598",509500,141100,226474,50951411,3,0,0,6.26151891206249,46.4151423769975
"27599",514200,144600,259246,51421446,3,0,0,6.3219946353548,46.4472415014949
"27600",537400,153500,292022,53741535,92,2,0,6.62270021021607,46.5298659473557
"27601",544400,150300,226480,54441503,12,1,0,6.71431856140393,46.5016992585708
"27602",502500,139700,324799,50251397,28,1,0,6.17078082839926,46.401569207168
"27603",560800,143000,226487,56081430,4,2,1,6.92857719564243,46.437193318892
"27604",528800,162100,324805,52881621,37,1,0,6.50928907148307,46.6063630658131
"27605",529400,185700,324806,52941857,14,0,0,6.51348831778578,46.8187054681579
"27606",538300,152600,292035,53831526,13,6,0,6.63455029286286,46.5218538912906
"27607",505900,139600,292036,50591396,3,2,1,6.21500610879345,46.4011552270996
"27608",504600,141800,226495,50461418,18,0,0,6.1976519757677,46.4207595263271
"27609",538400,151200,193725,53841512,108,1,0,6.6360400158629,46.5092699115034
"27610",550200,157200,226501,55021572,13,1,0,6.78912935514075,46.5642231488367
"27611",537600,154600,193735,53761546,297,0,0,6.62515822758916,46.5397792480061
"27612",502400,141000,292048,50241410,6,0,0,6.1692072306342,46.4132474395321
"27613",525200,151300,226509,52521513,5,0,0,6.46405503025801,46.5088250611762
"27614",501700,137000,292053,50171370,3,0,0,6.16095141863326,46.377167533567
