X,Y,Numero,Nom,MoyenTrans,Altitude,NumeroComm,NomCommune
6.249597,46.395261,8588677,"Prangins, Mus�e national",Bus,410,5725,Prangins
6.685444,46.52267,8593790,"Belmont-s.-L., Champ-Chamot",Bus,691,5581,Belmont-sur-Lausanne
6.419958,46.475755,8594454,"Etoy, Noyer-Girod",Bus,412,5636,Etoy
7.089747,46.385727,8573653,"La Comballaz, L'Ortier",Bus,1382,5410,Ormont-Dessous
7.083624,46.379924,8501758,"La Comballaz, poste",Bus,1354,5410,Ormont-Dessous
6.607183,46.839324,8580463,"Grandevent, village",Bus,679,5560,Grandevent
6.890384,46.509585,8579187,"Monts-de-Corsier, Mur-Blanc",Bus,806,5884,Corsier-sur-Vevey
6.48878,46.82794,8579071,"L'Auberson, Vers-le-Bois",Bus,1114,5568,Sainte-Croix
6.456221,46.817967,8587594,"L'Auberson, Vers-chz-ls-Jaques",Bus,1106,5568,Sainte-Croix
6.391887,46.690675,8570231,"Vaulion, Sur la Creusaz",Bus,928,5765,Vaulion
6.337163,46.65779,8570160,"L'Abbaye, Cr�t-Blanc",Bus,1075,5871,L'Abbaye
6.472254,46.615276,8570134,"La Chaux (Cossonay), village",Bus,554,5474,La Chaux (Cossonay)
6.565398,46.818574,8570260,"La Mothe, haut-du-village",Bus,548,5937,Vugelles-La Mothe
7.059724,46.349531,8570636,"La Forclaz VD, Vougny-Paluex",Bus,1205,5410,Ormont-Dessous
6.404217,46.636701,8570157,"La Coudre (L'Isle),bas village",Bus,807,5486,L'Isle
7.147123,46.354926,8593774,La Faverge,CheminFer,1147,5411,Ormont-Dessus
6.863062,46.454413,8593952,"La Tour-de-Peilz, Bel-Air",Bus,402,5889,La Tour-de-Peilz
6.712979,46.695104,8580578,"Bercher, Vers l'Eglise",Bus,636,5512,Bercher
6.317521,46.493026,8501860,"Essertines-sur-Rolle, village",Bus,726,5856,Essertines-sur-Rolle
6.583707,46.792831,8570334,"Essert-sous-Champvent, village",Bus,482,5905,Champvent
7.050105,46.348527,8570633,"La Forclaz VD, La Trappaz",Bus,1047,5410,Ormont-Dessous
6.719557,46.781415,8507687,"La Mauguettaz, crois�e",Bus,454,5939,Yvonand
6.866725,46.453838,8593960,"La Tour-de-Peilz, G�r�naz",Bus,413,5889,La Tour-de-Peilz
7.067418,46.350923,8501766,"La Forclaz VD, village",Bus,1260,5410,Ormont-Dessous
6.541744,46.525829,8588872,"Denges, Les Oches",Bus,396,5632,Denges
6.412837,46.474998,8577590,"Etoy, En Bellevue",Bus,411,5636,Etoy
6.423253,46.48272,8583358,"Etoy, coll�ge Les Communaux",Bus,433,5636,Etoy
6.856393,46.453578,8593956,"La Tour-de-Peilz, centre",Bus,383,5889,La Tour-de-Peilz
6.671593,46.655026,8583231,"Sugnens, village",Bus,674,5540,Montilliez
7.182928,46.349687,8571278,"Les Diablerets, Les Preises",Bus,1385,5411,Ormont-Dessus
6.251721,46.622817,8530622,Le Rocheray NLJ,Bateau,1004,5872,Le Chenit
6.740347,46.734289,8507954,"Prahins, village",Bus,693,5913,Donneloye
6.373351,46.5991,8570112,"Montricher, Champet",Bus,735,5492,Montricher
6.738413,46.736104,8570316,"Prahins, Les Ivuez",Bus,682,5913,Donneloye
6.928839,46.871831,8504986,"Grandcour, poste",Bus,481,5817,Grandcour
7.14254,46.461657,8501372,Pra-Perron,Telepherique,1216,2163,Val-de-Charmey
7.061754,46.32658,8530045,Chamossaire VD,Telepherique,2101,5409,Ollon
7.079873,46.329869,8530052,Lac-Noir TLNCP,Telepherique,1712,5409,Ollon
6.891984,46.453036,8579204,"Chailly-Montreux, village",Bus,477,5886,Montreux
6.924701,46.39862,8501314,Villeneuve CGN,Bateau,373,5414,Villeneuve (VD)
6.179085,46.32895,8595172,"Coppet, Les Marais",Bus,425,5712,Coppet
6.96047,46.34858,8501759,"Corbeyrier, poste",Bus,911,5404,Corbeyrier
6.719151,46.854953,8570280,"Concise, Bas-du-Pav�",Bus,468,5554,Concise
6.479615,46.54989,8570102,"Colombier VD, En Plan",Bus,510,5634,Echichens
6.517728,46.517819,8592279,"Pr�verenges, Taudaz",Bus,384,5643,Pr�verenges
6.788887,46.651797,8579243,"Bressonnaz, village",Bus,534,5678,Moudon
6.715521,46.666414,8507663,"Chapelle-sur-Moudon, La Combe",Bus,726,5693,Montanaire
6.568446,46.520378,8579234,"Ecublens VD, EPFL Piccard",Bus,395,5635,Ecublens (VD)
6.756469,46.747539,8507672,"D�moret, coll�ge",Bus,732,5912,D�moret
6.717715,46.508819,8582778,"Grandvaux, Cr�t-Mouton",Bus,708,5613,Bourg-en-Lavaux
6.641498,46.808659,8570254,"Grandson, Cr�t-aux-Moines",Bus,457,5561,Grandson
7.017534,46.270192,8570642,Les D�vens,Bus,497,5402,Bex
6.872586,46.457196,8593958,"La Tour-de-Peilz, Doges",Bus,451,5889,La Tour-de-Peilz
6.928767,46.414246,8594006,"Veytaux, ch�teau de Chillon",Bus,383,5891,Veytaux
6.460557,46.481032,8589251,"St-Prex, place d'Armes",Bus,383,5646,Saint-Prex
6.883514,46.461667,8593909,"Blonay, Mon D�sir",Bus,526,5881,Blonay
6.799569,46.771402,8577614,"Treytorrens (Payerne), village",Bus,667,5828,Treytorrens (Payerne)
6.574315,46.532351,8593868,"Chavannes-pr�s-Renens,Concorde",Bus,405,5627,Chavannes-pr�s-Renens
6.239937,46.601921,8579144,"Orient, centre",Bus,1016,5872,Le Chenit
6.706925,46.663354,8570221,"Peyres-Possens, caf�",Bus,703,5693,Montanaire
6.586186,46.809222,8507697,"Orges, village",Bus,564,5924,Orges
6.526023,46.73015,8581953,"Orbe, Suchet",Bus,498,5757,Orbe
6.622242,46.53867,8591996,"Lausanne, Bois-Gentil",Bus,606,5586,Lausanne
6.295005,46.508149,8579840,"Gimel, En P�ry-B�liaux",Bus,750,5428,Gimel
7.011763,46.341147,8595101,"Leysin, La Crois�e",Bus,1245,5407,Leysin
6.615948,46.652614,8570201,"Goumoens-la-Ville, Tuilerie",Bus,614,5541,Goumo�ns
6.573446,46.548412,8595516,"Crissier, Mongevon",Bus,437,5583,Crissier
6.894122,46.758722,8570373,"Granges-pr�s-Marnand, gare",Bus,469,5831,Valbroye
7.021436,46.920331,8579745,"Salavaux, Cotterd",Bus,484,5464,Vully-les-Lacs
6.261643,46.616308,8579143,"Les Bioux, AVJ",Bus,1023,5871,L'Abbaye
6.805765,46.565873,8570459,"Ch�tillens, coll�ge",Bus,638,5805,Oron
6.846687,46.459196,8593993,"Vevey, H�tel de Ville",Bus,376,5890,Vevey
6.853174,46.467281,8595118,"Vevey, Bi�ler",Bus,450,5890,Vevey
6.685059,46.504442,8592163,"Lutry, Taillepied",Bus,393,5606,Lutry
6.925673,46.769177,8570481,"Trey, village",Bus,576,5827,Trey
6.925534,46.423281,8593948,"Territet, L'Eaudine",Bus,399,5886,Montreux
7.090023,46.255659,8570649,"Les Plans-sur-Bex, Le Chamois",Bus,1070,5402,Bex
6.635451,46.556918,8593845,"Le Mont-s.-Laus., Coppoz-Poste",Bus,695,5587,Le Mont-sur-Lausanne
6.933826,46.387758,8595182,"Villeneuve VD, Pr� Neuf",Bus,373,5414,Villeneuve (VD)
7.114157,46.464638,8501348,"Les Moulins, Pont-de-Pierre",Bus,891,5841,Ch�teau-d'Oex
6.573693,46.555772,8588845,"Crissier, Timonet",Bus,470,5583,Crissier
6.67246,46.837135,8582968,"Bonvillars, bas du village",Bus,467,5551,Bonvillars
6.824129,46.571668,8579800,"Oron-la-Ville, coll�ge",Bus,624,5805,Oron
6.634793,46.516926,8592072,"Lausanne, Mirabeau",Bus,465,5586,Lausanne
6.273202,46.41018,8588688,"Gland, Domaine Imp�rial",Bus,404,5721,Gland
6.259423,46.423604,8583431,"Gland, Les Tuilli�res",Bus,434,5721,Gland
6.635175,46.509615,8592084,"Lausanne, Mus�e Olympique",Bus,414,5586,Lausanne
6.540603,46.523067,8592242,"Denges, village",Bus,401,5632,Denges
7.013546,46.310766,8501777,"Panex, anc. poste",Bus,930,5409,Ollon
6.176495,46.407481,8570007,"Gingins, ouest",Bus,540,5719,Gingins
6.266108,46.42792,8583432,"Gland, Communet",Bus,430,5721,Gland
6.633343,46.535555,8592047,"Lausanne, For�t",Bus,594,5586,Lausanne
6.274565,46.422429,8581936,"Gland, Montoly",Bus,418,5721,Gland
6.271231,46.420218,8581935,"Gland, gare sud",Bus,415,5721,Gland
6.262522,46.424068,8581927,"Gland, Borgeaud",Bus,430,5721,Gland
6.259402,46.422768,8501333,"Gland, Grand-Champ",Bus,431,5721,Gland
6.550513,46.554559,8581919,"Bussigny VD, ch. de Bellevue",Bus,450,5624,Bussigny
6.344635,46.518534,8570124,"Saubraz, Le Pont",Bus,616,5437,Saubraz
6.260662,46.418669,8519356,Gland Ballasti�re,CheminFer,420,5721,Gland
6.72675,46.643275,8570175,"Villars-Mendraz, Praz-Longet",Bus,800,5804,Jorat-Menthue
6.890814,46.450313,8579203,"Chailly-Montreux, Saussaz",Bus,454,5886,Montreux
6.474288,46.712083,8579956,"Bretonni�res, centre",Bus,681,5748,Bretonni�res
6.927509,46.426313,8530029,Cotterd-Le Flon TMF,Funiculaire,508,5886,Montreux
6.659601,46.831633,8504989,"Champagne, coll�ge",Bus,457,5553,Champagne
6.47886,46.528527,8504655,"Monnaz, village",Bus,485,5634,Echichens
6.61296,46.516382,8591983,"Lausanne, Bateli�re",Bus,406,5586,Lausanne
6.204011,46.381405,8516946,Eysins (embr),CheminFer,435,5716,Eysins
7.089455,46.301787,8530046,La Rasse TLRC,Telepherique,1347,5409,Ollon
6.414121,46.479373,8577562,"Etoy, En Folliar",Bus,422,5636,Etoy
6.911183,46.431554,8593931,"Montreux, La Paix",Bus,385,5886,Montreux
6.647565,46.523951,8591978,"Lausanne, Alli�res",Bus,571,5586,Lausanne
6.63671,46.515059,8591979,"Lausanne, Alpes",Bus,462,5586,Lausanne
6.628239,46.531696,8592003,"Lausanne, casernes",Bus,570,5586,Lausanne
6.649317,46.514635,8592012,"Lausanne, chemin du Cap",Bus,468,5586,Lausanne
7.000199,46.303033,8570609,Plan-d'Essert,Bus,647,5409,Ollon
6.599791,46.519435,8591995,"Lausanne, Bois de Vaux",Bus,600,5586,Lausanne
6.6236,46.528127,8591984,"Lausanne, Beaulieu",Bus,539,5586,Lausanne
7.214716,46.340183,8530590,Cabane-des-Diablerets,Telepherique,2517,5411,Ormont-Dessus
6.653313,46.523029,8593830,"Lausanne, Champ-Soleil",Bus,552,5586,Lausanne
6.635867,46.526217,8591982,"Lausanne, Barre",Bus,542,5586,Lausanne
6.615141,46.516956,8592075,"Lausanne, Mont d'Or",Bus,425,5586,Lausanne
6.691347,46.551119,8587547,"Lausanne, Chalet � Matthey",Bus,809,5586,Lausanne
6.617127,46.520911,8591990,"Lausanne, Belv�d�re",Bus,458,5586,Lausanne
6.699479,46.567643,8592006,"Lausanne, Chalet-Fontaine",Bus,871,5586,Lausanne
6.538333,46.650264,8570140,"Ecl�pens, Cinq-Sous",Bus,453,5482,Ecl�pens
6.606124,46.516926,8593837,"Lausanne, Maladi�re-Figuiers",Bus,385,5586,Lausanne
6.605405,46.516201,8593838,"Lausanne, Maladi�re-Lac",Bus,380,5586,Lausanne
6.688918,46.564552,8592070,"Lausanne, Mauvernay",Bus,858,5586,Lausanne
6.631303,46.541217,8595004,"Lausanne, Entre-Bois",Bus,596,5586,Lausanne
6.63178,46.514493,8592079,"Lausanne, Mont-Fleuri",Bus,432,5586,Lausanne
6.644406,46.514546,8592123,"Lausanne, Trabandan",Bus,460,5586,Lausanne
6.616022,46.515586,8592110,"Lausanne, Riant-Cour",Bus,412,5586,Lausanne
6.692552,46.564908,8587929,"Lausanne, Chalet-�-Gobet",Bus,861,5586,Lausanne
6.660372,46.528862,8593833,"Lausanne, Gr�sy",Bus,642,5586,Lausanne
6.66041,46.596026,8592007,"Lausanne, Chalet-Marin",Bus,739,5586,Lausanne
6.633404,46.533208,8592082,"Lausanne, Motte",Bus,582,5586,Lausanne
6.164228,46.3472,8594263,"Chavannes-de-Bogis, poste",Bus,476,5707,Chavannes-de-Bogis
6.400709,46.499718,8570050,"Lavigny, crois�e de St-Livres",Bus,516,5637,Lavigny
6.188692,46.571402,8595463,"Le Brassus, Bas-du-Chenit",Bus,1050,5872,Le Chenit
7.013935,46.209485,8580651,"Lavey, Front Bastionn�",Bus,411,5406,Lavey-Morcles
6.631278,46.524557,8592125,"Lausanne, Valentin",Bus,517,5586,Lausanne
6.641201,46.540163,8592137,"Lausanne, Vivarium",Bus,647,5586,Lausanne
6.648483,46.531658,8592131,"Lausanne, Victor-Ruffy",Bus,604,5586,Lausanne
6.618008,46.525559,8592109,"Lausanne, Recordon",Bus,478,5586,Lausanne
6.61545,46.536084,8592087,"Lausanne, Parc Rivier",Bus,577,5586,Lausanne
7.015599,46.207026,8570668,"Lavey-les-Bains, place",Bus,419,5406,Lavey-Morcles
6.132801,46.31476,8588298,Chavannes-des-Bois,Bus,468,5708,Chavannes-des-Bois
6.38076,46.473885,8583527,"F�chy, En Burnens",Bus,425,5427,F�chy
6.747005,46.800746,8583791,"Yvonand, gare",Bus,434,5939,Yvonand
6.367948,46.485676,8570044,"F�chy, Cassivettes",Bus,549,5427,F�chy
7.043286,46.3574,8570626,"Cergnat, �glise",Bus,1052,5410,Ormont-Dessous
6.526073,46.52682,8592249,"Lonay, Carouge",Bus,395,5638,Lonay
6.208071,46.383528,8579308,"Eysins, est",Bus,436,5716,Eysins
6.205251,46.386358,8595175,"Eysins, Petit-Eysins",Bus,443,5716,Eysins
6.541497,46.720926,8501190,Orbe-Industrie (marchandises),CheminFer,442,5757,Orbe
7.06012,46.363574,8570623,"Le S�pey, La Mosse",Bus,1125,5410,Ormont-Dessous
7.125732,46.471111,8570619,"Ch�teau-d'Oex, Le Petit-Pr�",Bus,930,5841,Ch�teau-d'Oex
6.328365,46.662464,8593532,"Le Pont, Les Foug�res",Bus,1010,5871,L'Abbaye
6.24082,46.479522,8570016,"Le Vaud, zoo",Bus,795,5731,Le Vaud
7.00674,46.254022,8570639,"Bex, rte d'Aigle",Bus,419,5402,Bex
6.606245,46.778694,8579303,"Chamblon, village-h�pital",Bus,520,5904,Chamblon
6.575307,46.784105,8570336,"Champvent, village",Bus,520,5905,Champvent
6.2585,46.613783,8501776,"Les Bioux, Les Charmilles",Bus,1020,5871,L'Abbaye
6.783643,46.721169,8570370,"Denezy, coll�ge",Bus,744,5693,Montanaire
6.45424,46.518331,8501278,"Denens, Cigognes",Bus,505,5631,Denens
6.486594,46.546027,8570100,"St-Saphorin-sur-Morges, village",Bus,529,5634,Echichens
6.479944,46.732354,8579100,"Les Cl�es-La Russille, crois�e",Bus,676,5750,Les Cl�es
6.708488,46.570895,8592117,"Lausanne, Ste-Catherine",Bus,851,5586,Lausanne
6.567991,46.710057,8570200,"Chavornay, gare",Bus,447,5749,Chavornay
7.141638,46.35546,8593773,Les Bovets,CheminFer,1156,5411,Ormont-Dessus
6.568852,46.528369,8593865,"Chavannes-p.-R., Champ-Fleuri",Bus,398,5627,Chavannes-pr�s-Renens
6.603899,46.586855,8570064,"Cheseaux-sur-Lausanne, P�quis",Bus,607,5582,Cheseaux-sur-Lausanne
6.898093,46.455197,8579205,"Chailly-Montreux, Bonnettes",Bus,501,5886,Montreux
6.887697,46.452286,8593914,"Chailly-Montreux, Poneyre",Bus,439,5886,Montreux
6.885491,46.442632,8593915,"Clarens, Basset",Bus,375,5886,Montreux
6.450896,46.515909,8570085,"Denens, Chatagny",Bus,504,5631,Denens
6.676652,46.63257,8570210,"Poliez-Pittet, Grands-Champs",Bus,710,5533,Poliez-Pittet
6.674651,46.637432,8570209,"Poliez-le-Grand, Bois-la-Croix",Bus,695,5540,Montilliez
6.742349,46.729192,8507660,"Chan�az, village",Bus,757,5693,Montanaire
6.880021,46.443073,8593919,"Clarens, St-Georges",Bus,382,5886,Montreux
6.574966,46.527498,8594986,"Chavannes-pr�s-Renens, Berges",Bus,395,5627,Chavannes-pr�s-Renens
7.014467,46.342525,8570630,"Leysin, place de la Tour d'A�",Bus,1258,5407,Leysin
7.01356,46.343898,8501330,"Leysin, place du March�",Bus,1290,5407,Leysin
7.024842,46.354959,8595103,"Leysin, Les Esserts-Fontaine",Bus,1351,5407,Leysin
6.643478,46.509376,8592193,"Pully, Pierraz-Portay",Bus,429,5590,Pully
7.008942,46.344735,8501974,"Leysin-Feydey, gare",Bus,1391,5407,Leysin
6.437975,46.735683,8579097,"Lignerolle, Le Daillard",Bus,796,5755,Lignerolle
6.246811,46.448744,8570027,"Begnins, Bois-du-Four",Bus,650,5704,Begnins
7.126678,46.324727,8501704,Col-de-la-Croix,Bus,1776,5409,Ollon
6.521038,46.523217,8595218,"Lonay, gare",Bus,382,5638,Lonay
6.719974,46.85718,8570281,"Concise, haut du village",Bus,491,5554,Concise
6.519448,46.524724,8595219,"Lonay, coll�ge nord",Bus,400,5638,Lonay
6.821094,46.764477,8570405,"Combremont-le-Grand, Le Garage",Bus,680,5831,Valbroye
6.521275,46.524595,8595220,"Lonay, coll�ge sud",Bus,393,5638,Lonay
6.523591,46.605858,8570129,"Cossonay-Penthalaz, gare",Bus,428,5495,Penthalaz
6.864315,46.482289,8579168,"Fenil-sur-Corsier, Pont",Bus,544,5884,Corsier-sur-Vevey
6.623439,46.827189,8507677,"Fiez, village",Bus,523,5556,Fiez
6.484998,46.658115,8504651,"Ferreyres, village",Bus,566,5483,Ferreyres
6.694953,46.509743,8592153,"Lutry, Gravesse",Bus,492,5606,Lutry
6.693723,46.507279,8592162,"Lutry, Savuit-place",Bus,464,5606,Lutry
6.686321,46.503685,8592164,"Lutry, Voisinand",Bus,387,5606,Lutry
6.680124,46.513585,8592149,"Lutry, Corsy-Dessous",Bus,530,5606,Lutry
6.697538,46.513187,8592146,"Lutry, Br�laz",Bus,558,5606,Lutry
6.452257,46.504153,8595221,"Lussy-sur-Morges, Riettaz",Bus,450,5640,Lussy-sur-Morges
6.690228,46.503792,8593861,"Lutry, gare",Bus,402,5606,Lutry
6.686295,46.514876,8592152,"Lutry, Corsy-Dessus",Bus,572,5606,Lutry
6.701108,46.516125,8592161,"Lutry, Savoie",Bus,611,5606,Lutry
6.68346,46.506995,8592158,"Lutry, Orzens",Bus,420,5606,Lutry
6.738483,46.673223,8570350,"Chapelle-sur-Moudon, Mulles",Bus,778,5693,Montanaire
6.680973,46.504118,8592150,"Lutry, Grand-Pont",Bus,376,5606,Lutry
6.679318,46.510638,8592151,"Lutry, Colline",Bus,482,5606,Lutry
6.68514,46.512665,8592157,"Lutry, Marionnettes",Bus,533,5606,Lutry
6.688361,46.504976,8592148,"Lutry, Ciblerie",Bus,409,5606,Lutry
6.686941,46.509636,8593862,"Lutry, Mourat",Bus,458,5606,Lutry
6.700802,46.518471,8588438,"Lutry, Echerins",Bus,639,5606,Lutry
7.011343,46.344969,8595110,"Leysin,Ecole ski-Central R�sid",Bus,1368,5407,Leysin
6.770929,46.592194,8595474,"M�zi�res VD, centre m�dical",Bus,740,5791,M�zi�res (VD)
6.61644,46.530136,8592032,"Lausanne, Dranse",Bus,521,5586,Lausanne
6.625849,46.781255,8594029,"Yverdon, rue de Bullet",Bus,433,5938,Yverdon-les-Bains
6.658043,46.527613,8593836,"Lausanne, La Cure",Bus,620,5586,Lausanne
6.658482,46.522461,8592023,"Lausanne, Coudrette",Bus,569,5586,Lausanne
6.74352,46.611857,8570432,"Corcelles-le-Jt, Champ-la-Dame",Bus,769,5785,Corcelles-le-Jorat
6.868822,46.448793,8593972,"La Tour-de-Peilz, rte Chailly",Bus,383,5889,La Tour-de-Peilz
6.770319,46.596122,8504758,"M�zi�res VD, village",Bus,742,5791,M�zi�res (VD)
6.246998,46.489357,8501854,"Marchissy, village",Bus,825,5430,Marchissy
6.65393,46.760203,8570303,"Pomy, crois�e de Sermuz",Bus,493,5926,Pomy
6.742272,46.606452,8570431,"Corcelles-le-Jorat, village",Bus,779,5785,Corcelles-le-Jorat
7.037247,46.879324,8579799,"Avenches, Coll�ge Sous-Ville",Bus,455,5451,Avenches
6.565939,46.767355,8507686,"Mathod, Bras d'Or",Bus,444,5919,Mathod
6.860149,46.487044,8504961,"Corsier-sur-Vevey, La Chaux",Bus,708,5884,Corsier-sur-Vevey
6.219986,46.381497,8593876,"Nyon, ch. Valmont",Bus,419,5724,Nyon
6.159162,46.34278,8595239,"Chavannes-de-Bogis,La Sallivaz",Bus,473,5707,Chavannes-de-Bogis
6.652485,46.853093,8507680,"Fontanezier, bas du village",Bus,817,5571,T�venon
6.823086,46.47072,8579152,"Corseaux, Mara�che",Bus,413,5883,Corseaux
6.972313,46.881974,8577643,"Missy, nord",Bus,453,5821,Missy
6.351514,46.565382,8570116,"Mollens VD, Les Chaux",Bus,739,5431,Mollens (VD)
6.338208,46.484645,8501873,"Mont-sur-Rolle, Les Granges",Bus,714,5859,Mont-sur-Rolle
6.408832,46.646018,8570154,"Mont-la-Ville, poste",Bus,835,5491,Mont-la-Ville
6.363354,46.57674,8570114,"Mollens VD, village",Bus,739,5431,Mollens (VD)
6.840294,46.471181,8504967,"Corseaux, D�lassement",Bus,422,5883,Corseaux
6.335448,46.474956,8579223,"Mont-sur-Rolle, La Ferme",Bus,548,5859,Mont-sur-Rolle
6.336239,46.481531,8579690,"Mont-sur-Rolle, Sans Souci",Bus,702,5859,Mont-sur-Rolle
6.305364,46.438998,8579649,"Bursinel, village",Bus,428,5852,Bursinel
6.367464,46.6492,8570158,"Mollendruz, col",Bus,1174,5491,Mont-la-Ville
6.622226,46.789595,8594013,"Montagny-pr�s-Yverdon, Chamard",Bus,434,5922,Montagny-pr�s-Yverdon
6.755212,46.552348,8591972,"Forel (Lavaux), Bourg-Pilettes",Bus,783,5604,Forel (Lavaux)
6.620562,46.790501,8594010,"Montagny-p.-Yv., Chamard poste",Bus,435,5922,Montagny-pr�s-Yverdon
6.67929,46.542421,8587550,"Montblesson, La Perronnaz",Bus,700,5586,Lausanne
6.184254,46.314324,8595173,"Coppet, route de Tannay",Bus,400,5712,Coppet
6.832604,46.471868,8579159,"Corseaux, village",Bus,439,5883,Corseaux
6.335862,46.472531,8579224,"Mont-sur-Rolle,Maison de Ville",Bus,503,5859,Mont-sur-Rolle
6.642502,46.506635,8592197,"Pully, Tour Haldimand",Bus,384,5590,Pully
7.029327,46.947868,8570528,"Montet (Vully), village",Bus,475,5456,Cudrefin
6.37067,46.498909,8579082,"Montherod, Battoir",Bus,585,5432,Montherod
6.852383,46.477757,8579173,"Corsier-sur-Vevey, Sous-Nant",Bus,541,5884,Corsier-sur-Vevey
6.914775,46.434108,8593942,"Montreux, Th��tre Mtx Riviera",Bus,429,5886,Montreux
6.912873,46.439757,8593934,"Montreux, Les Taux",Bus,477,5886,Montreux
6.392986,46.596133,8570111,"Montricher, gare",Bus,676,5492,Montricher
6.926807,46.398656,8570581,"Villeneuve VD, gare",Bus,375,5414,Villeneuve (VD)
6.750986,46.529823,8582773,"Forel (Lavaux), Le Plane",Bus,713,5604,Forel (Lavaux)
7.073052,46.320671,8530044,Col-de-Bretaye TCBC,Telepherique,1783,5409,Ollon
6.501733,46.516591,8592263,"Morges, de Beausobre",Bus,380,5642,Morges
7.078804,46.375599,8570621,"La Comballaz, Le Pilet",Bus,1323,5410,Ormont-Dessous
6.888437,46.507605,8504955,"Monts-de-Corsier, Banderette",Bus,797,5884,Corsier-sur-Vevey
6.735924,46.575629,8579240,"Montpreveyres, Balances",Bus,801,5792,Montpreveyres
6.795318,46.662421,8592165,"Moudon, Sorbiers",Bus,530,5678,Moudon
6.487009,46.512069,8591836,"Morges, Patinoire",Bus,407,5642,Morges
6.499694,46.511662,8579229,"Morges, Saint-Louis",Bus,381,5642,Morges
6.378184,46.598227,8583297,"Montricher, Petit Faubourg",Bus,716,5492,Montricher
6.499684,46.512993,8570089,"Morges, P�quis",Bus,375,5642,Morges
6.494083,46.515133,8592257,"Morges, Banc-Vert",Bus,396,5642,Morges
6.97743,46.359958,8580398,"Corbeyrier, Caf� de Luan",Bus,1225,5404,Corbeyrier
6.482406,46.51078,8570081,"Morges, Vog�az",Bus,402,5642,Morges
6.479682,46.5093,8592270,"Morges, Les Emetaux",Bus,423,5642,Morges
6.648031,46.591164,8591943,"Cugy VD, B�rallaz",Bus,698,5516,Cugy (VD)
6.802179,46.66792,8570393,"Moudon, gare",Bus,511,5678,Moudon
6.642583,46.588931,8570164,"Cugy VD, Le Moulin",Bus,700,5516,Cugy (VD)
6.727262,46.882252,8507691,"Mutrux, anc. poste",Bus,748,5563,Mutrux
6.75788,46.546516,8591974,"Forel (Lavaux), Grenet",Bus,745,5604,Forel (Lavaux)
6.824243,46.727152,8583314,"Forel-sur-Lucens, Dessous",Bus,677,5672,Forel-sur-Lucens
6.761266,46.544746,8593855,"Forel (Lavaux), ch. Rochettaz",Bus,728,5604,Forel (Lavaux)
6.817526,46.471922,8579155,"Corseaux, Chatacombe",Bus,429,5883,Corseaux
6.78137,46.558781,8587545,"Essertes, Le Pralet",Bus,737,5788,Essertes
6.34656,46.529079,8570121,"Bi�re, La Tuilerie",Bus,676,5425,Bi�re
6.235375,46.384549,8519325,Nyon [gare souterraine],CheminFer,395,5724,Nyon
6.589214,46.524898,8595521,"Lausanne, Bourdonnette nord",Bus,394,5586,Lausanne
6.234398,46.597418,8595467,"Orient, Paul Golay",Bus,1028,5872,Le Chenit
7.01695,46.219976,8570666,"Lavey-Village, poste",Bus,438,5406,Lavey-Morcles
6.608252,46.521746,8592106,"Lausanne, Provence sud",Bus,432,5586,Lausanne
6.404972,46.501583,8504653,"Lavigny, caf�",Bus,522,5637,Lavigny
6.617878,46.527222,8592119,"Lausanne, St-Paul",Bus,498,5586,Lausanne
6.250589,46.552524,8570022,"Le Marchairuz, col",Bus,1443,5872,Le Chenit
6.634003,46.570996,8592142,"Le Mont-sur-Lausanne, Foug�res",Bus,713,5587,Le Mont-sur-Lausanne
6.635947,46.559548,8579235,"Le Mont-sur-Lausanne, Coppoz",Bus,702,5587,Le Mont-sur-Lausanne
6.631853,46.54634,8592143,"Le Mont-sur-Lausanne, Martines",Bus,642,5587,Le Mont-sur-Lausanne
6.631491,46.549612,8592140,"Le Mont-sur-Lausanne, C�tes",Bus,659,5587,Le Mont-sur-Lausanne
6.634145,46.553553,8587853,"Le Mont-s.-Laus., Petit-Mont",Bus,685,5587,Le Mont-sur-Lausanne
6.231008,46.383333,8579305,"Nyon, CESSOUEST",Bus,406,5724,Nyon
6.758796,46.564946,8570419,"Les Cullayes, Pra la T�te",Bus,801,5799,Servion
7.155341,46.351186,8501978,"Les Diablerets, poste",Bus,1156,5411,Ormont-Dessus
7.225136,46.359399,8571277,"Les Diablerets, La Marche",Bus,1441,5411,Ormont-Dessus
6.27525,46.417812,8581930,"Gland, Mauverney",Bus,404,5721,Gland
6.909502,46.434542,8501077,Montreux CGN,Bateau,373,5886,Montreux
6.736981,46.668113,8507661,"Chapelle-sur-Moudon, poste",Bus,764,5693,Montanaire
7.004223,46.341928,8595107,"Leysin, Esplanade-Kumon",Bus,1383,5407,Leysin
7.017416,46.347546,8501467,Leysin TLSA,Telepherique,1310,5407,Leysin
6.700199,46.512026,8593856,"Lutry, Bossi�res",Bus,567,5606,Lutry
6.158661,46.380021,8593872,"Crassier, La Scie du Verger",Bus,491,5714,Crassier
6.644545,46.517507,8592009,"Lausanne, Chandolin",Bus,511,5586,Lausanne
6.715059,46.504754,8582779,"Grandvaux, Le Signal",Bus,672,5613,Bourg-en-Lavaux
7.069945,46.260003,8504691,"Freni�res-sur-Bex, bif.",Bus,868,5402,Bex
6.633068,46.515474,8592020,"Lausanne, Closelet",Bus,444,5586,Lausanne
